dataset_conf_id,iter_no,time,span
1522,0,1,NULL
1523,0,0,NULL
1524,0,0,NULL
1525,0,0,NULL
1526,0,0,NULL
1527,0,0,NULL
1528,0,0,NULL
1529,0,1,NULL
1530,0,0,NULL
1531,0,0,NULL
1532,0,0,NULL
1533,0,0,NULL
1534,0,0,NULL
1535,0,0,NULL
1536,0,0,NULL
1537,0,0,NULL
1538,0,0,NULL
1539,0,0,NULL
1540,0,0,NULL
1541,0,0,NULL
1542,0,0,NULL
1543,0,0,NULL
1544,0,0,NULL
1545,0,0,NULL
1546,0,0,NULL
1547,0,0,NULL
1548,0,0,NULL
1549,0,0,NULL
1550,0,1,NULL
1551,0,0,NULL
1552,0,1,NULL
1553,0,0,NULL
1554,0,0,NULL
1555,0,0,NULL
1556,0,0,NULL
1557,0,0,NULL
1558,0,0,NULL
1559,0,0,NULL
1560,0,0,NULL
1561,0,0,NULL
1562,0,1,NULL
1563,0,0,NULL
1564,0,0,NULL
1565,0,1,NULL
1566,0,0,NULL
1567,0,0,NULL
1568,0,0,NULL
1569,0,0,NULL
1570,0,0,NULL
1571,0,1,NULL
1572,0,0,NULL
1573,0,0,NULL
1574,0,0,NULL
1575,0,0,NULL
1576,0,0,NULL
1577,0,0,NULL
1578,0,0,NULL
1579,0,0,NULL
1580,0,0,NULL
1581,0,1,NULL
1582,0,0,NULL
1583,0,0,NULL
1584,0,0,NULL
1585,0,0,NULL
1586,0,0,NULL
1587,0,1,NULL
1588,0,0,NULL
1589,0,0,NULL
1590,0,0,NULL
1591,0,0,NULL
1592,0,0,NULL
1593,0,0,NULL
1594,0,0,NULL
1595,0,0,NULL
1596,0,0,NULL
1597,0,0,NULL
1598,0,0,NULL
1599,0,0,NULL
1600,0,0,NULL
1601,0,0,NULL
1602,0,0,NULL
1603,0,1,NULL
1604,0,0,NULL
1605,0,0,NULL
1606,0,1,NULL
1607,0,1,NULL
1608,0,0,NULL
1609,0,0,NULL
1610,0,0,NULL
1611,0,1,NULL
1612,0,0,NULL
1613,0,0,NULL
1614,0,0,NULL
1615,0,0,NULL
1616,0,0,NULL
1617,0,0,NULL
1618,0,0,NULL
1619,0,0,NULL
1620,0,0,NULL
1621,0,0,NULL
1622,0,0,NULL
1623,0,0,NULL
1624,0,0,NULL
1625,0,0,NULL
1626,0,0,NULL
1627,0,0,NULL
1628,0,0,NULL
1629,0,0,NULL
1630,0,0,NULL
1631,0,0,NULL
1632,0,0,NULL
1633,0,0,NULL
1634,0,0,NULL
1635,0,1,NULL
1636,0,0,NULL
1637,0,0,NULL
1638,0,0,NULL
1639,0,0,NULL
1640,0,0,NULL
1641,0,1,NULL
1642,0,0,NULL
1643,0,0,NULL
1644,0,0,NULL
1645,0,0,NULL
1646,0,0,NULL
1647,0,0,NULL
1648,0,0,NULL
1649,0,0,NULL
1650,0,0,NULL
1651,0,0,NULL
1652,0,0,NULL
1653,0,1,NULL
1654,0,0,NULL
1655,0,0,NULL
1656,0,0,NULL
1657,0,0,NULL
1658,0,0,NULL
1659,0,0,NULL
1660,0,1,NULL
1661,0,0,NULL
1662,0,1,NULL
1663,0,0,NULL
1664,0,0,NULL
1665,0,0,NULL
1666,0,1,NULL
1667,0,0,NULL
1668,0,0,NULL
1669,0,0,NULL
1670,0,0,NULL
1671,0,0,NULL
1672,0,0,NULL
1673,0,0,NULL
1674,0,0,NULL
1675,0,0,NULL
1676,0,0,NULL
1677,0,0,NULL
1678,0,0,NULL
1679,0,0,NULL
1680,0,0,NULL
1681,0,0,NULL
1682,0,0,NULL
1683,0,0,NULL
1684,0,1,NULL
1685,0,0,NULL
1686,0,0,NULL
1687,0,1,NULL
1688,0,0,NULL
1689,0,0,NULL
1690,0,1,NULL
1691,0,0,NULL
1692,0,0,NULL
1693,0,0,NULL
1694,0,1,NULL
1695,0,1,NULL
1696,0,0,NULL
1697,0,0,NULL
1698,0,0,NULL
1699,0,0,NULL
1700,0,1,NULL
1701,0,0,NULL
1702,0,0,NULL
1703,0,0,NULL
1704,0,0,NULL
1705,0,0,NULL
1706,0,0,NULL
1707,0,0,NULL
1708,0,0,NULL
1709,0,0,NULL
1710,0,0,NULL
1711,0,0,NULL
1712,0,0,NULL
1713,0,0,NULL
1714,0,1,NULL
1715,0,0,NULL
1716,0,0,NULL
1717,0,0,NULL
1718,0,1,NULL
1719,0,0,NULL
1720,0,0,NULL
1721,0,0,NULL
1722,0,0,NULL
1723,0,1,NULL
1724,0,0,NULL
1725,0,0,NULL
1726,0,0,NULL
1727,0,0,NULL
1728,0,1,NULL
1729,0,0,NULL
1730,0,0,NULL
1731,0,0,NULL
1732,0,0,NULL
1733,0,0,NULL
1734,0,0,NULL
1735,0,0,NULL
1736,0,0,NULL
1737,0,0,NULL
1738,0,1,NULL
1739,0,0,NULL
1740,0,0,NULL
1741,0,0,NULL
1742,0,0,NULL
1743,0,0,NULL
1744,0,0,NULL
1745,0,0,NULL
1746,0,0,NULL
1747,0,0,NULL
1748,0,0,NULL
1749,0,0,NULL
1750,0,0,NULL
1751,0,0,NULL
1752,0,0,NULL
1753,0,0,NULL
1754,0,0,NULL
1755,0,0,NULL
1756,0,0,NULL
1757,0,0,NULL
1758,0,0,NULL
1759,0,0,NULL
1760,0,0,NULL
1761,0,0,NULL
1762,0,0,NULL
1763,0,0,NULL
1764,0,0,NULL
1765,0,0,NULL
1766,0,0,NULL
1767,0,0,NULL
1768,0,0,NULL
1769,0,0,NULL
1770,0,0,NULL
1771,0,0,NULL
1772,0,0,NULL
1773,0,0,NULL
1774,0,0,NULL
1775,0,0,NULL
1776,0,0,NULL
1777,0,0,NULL
1778,0,0,NULL
1779,0,0,NULL
1780,0,0,NULL
1781,0,0,NULL
1782,0,1,NULL
1792,0,0,NULL
1793,0,0,NULL
1794,0,0,NULL
1795,0,0,NULL
1796,0,0,NULL
1797,0,0,NULL
1798,0,0,NULL
1799,0,0,NULL
1800,0,0,NULL
1801,0,0,NULL
1802,0,0,NULL
1803,0,0,NULL
1804,0,0,NULL
1805,0,0,NULL
1806,0,0,NULL
1807,0,0,NULL
1808,0,0,NULL
1809,0,0,NULL
1810,0,0,NULL
1811,0,0,NULL
1812,0,0,NULL
1813,0,0,NULL
1814,0,0,NULL
1815,0,0,NULL
1816,0,0,NULL
1817,0,0,NULL
1818,0,0,NULL
1819,0,0,NULL
1820,0,0,NULL
1821,0,0,NULL
1822,0,0,NULL
1823,0,0,NULL
1824,0,0,NULL
1825,0,0,NULL
1826,0,0,NULL
1827,0,0,NULL
1828,0,0,NULL
1829,0,0,NULL
1830,0,0,NULL
1831,0,0,NULL
1832,0,0,NULL
1833,0,0,NULL
1834,0,0,NULL
1835,0,0,NULL
1836,0,0,NULL
1837,0,0,NULL
1838,0,0,NULL
1839,0,0,NULL
1840,0,0,NULL
1841,0,0,NULL
1842,0,0,NULL
1843,0,0,NULL
1844,0,0,NULL
1845,0,0,NULL
1846,0,0,NULL
1847,0,0,NULL
1848,0,0,NULL
1849,0,0,NULL
1850,0,0,NULL
1851,0,0,NULL
1852,0,0,NULL
1853,0,0,NULL
1854,0,0,NULL
1855,0,0,NULL
1856,0,0,NULL
1857,0,1,NULL
1858,0,0,NULL
1859,0,0,NULL
1860,0,0,NULL
1861,0,0,NULL
1862,0,0,NULL
1863,0,0,NULL
1864,0,0,NULL
1865,0,0,NULL
1866,0,0,NULL
1867,0,0,NULL
1868,0,0,NULL
1869,0,0,NULL
1870,0,0,NULL
1871,0,0,NULL
1872,0,0,NULL
1873,0,0,NULL
1874,0,0,NULL
1875,0,0,NULL
1876,0,0,NULL
1877,0,0,NULL
1878,0,0,NULL
1879,0,0,NULL
1880,0,0,NULL
1881,0,0,NULL
1882,0,0,NULL
1883,0,0,NULL
1884,0,0,NULL
1885,0,0,NULL
1886,0,0,NULL
1887,0,0,NULL
1888,0,0,NULL
1889,0,0,NULL
1890,0,0,NULL
1900,0,0,NULL
1901,0,0,NULL
1902,0,0,NULL
1903,0,0,NULL
1904,0,0,NULL
1905,0,0,NULL
1906,0,0,NULL
1907,0,0,NULL
1908,0,0,NULL
1909,0,0,NULL
1910,0,0,NULL
1911,0,0,NULL
1912,0,0,NULL
1913,0,0,NULL
1914,0,0,NULL
1915,0,0,NULL
1916,0,0,NULL
1917,0,0,NULL
1918,0,0,NULL
1919,0,0,NULL
1920,0,0,NULL
1921,0,0,NULL
1922,0,0,NULL
1923,0,0,NULL
1924,0,0,NULL
1925,0,0,NULL
1926,0,0,NULL
1927,0,0,NULL
1928,0,0,NULL
1929,0,0,NULL
1930,0,0,NULL
1931,0,0,NULL
1932,0,0,NULL
1933,0,1,NULL
1934,0,0,NULL
1935,0,0,NULL
1936,0,0,NULL
1937,0,0,NULL
1938,0,0,NULL
1939,0,0,NULL
1940,0,0,NULL
1941,0,0,NULL
1942,0,0,NULL
1943,0,0,NULL
1944,0,0,NULL
1945,0,0,NULL
1946,0,0,NULL
1947,0,0,NULL
1948,0,0,NULL
1949,0,0,NULL
1950,0,0,NULL
1951,0,0,NULL
1952,0,0,NULL
1953,0,0,NULL
1954,0,0,NULL
1955,0,0,NULL
1956,0,0,NULL
1957,0,0,NULL
1958,0,0,NULL
1959,0,0,NULL
1960,0,0,NULL
1961,0,0,NULL
1962,0,0,NULL
1963,0,0,NULL
1964,0,0,NULL
1965,0,0,NULL
1966,0,0,NULL
1967,0,0,NULL
1968,0,0,NULL
1969,0,0,NULL
1970,0,0,NULL
1971,0,0,NULL
1972,0,0,NULL
1973,0,0,NULL
1974,0,0,NULL
1975,0,0,NULL
1976,0,1,NULL
1977,0,0,NULL
1978,0,0,NULL
1979,0,0,NULL
1980,0,0,NULL
1981,0,0,NULL
1982,0,0,NULL
1983,0,0,NULL
1984,0,0,NULL
1985,0,0,NULL
1986,0,0,NULL
1987,0,0,NULL
1988,0,0,NULL
1989,0,0,NULL
1990,0,0,NULL
1991,0,0,NULL
1992,0,0,NULL
1993,0,0,NULL
1994,0,1,NULL
1995,0,0,NULL
1996,0,0,NULL
1997,0,0,NULL
1998,0,0,NULL
1999,0,0,NULL
2000,0,1,NULL
2001,0,0,NULL
2002,0,0,NULL
2003,0,0,NULL
2004,0,0,NULL
2005,0,0,NULL
2006,0,0,NULL
2007,0,0,NULL
2008,0,0,NULL
2009,0,1,NULL
2010,0,0,NULL
2011,0,0,NULL
2012,0,1,NULL
2013,0,0,NULL
2014,0,0,NULL
2015,0,0,NULL
2016,0,0,NULL
2017,0,0,NULL
2018,0,0,NULL
2019,0,0,NULL
2020,0,0,NULL
2021,0,0,NULL
2022,0,0,NULL
2023,0,0,NULL
2024,0,0,NULL
2025,0,0,NULL
2026,0,0,NULL
2027,0,0,NULL
2028,0,0,NULL
2029,0,0,NULL
2030,0,0,NULL
2031,0,0,NULL
2032,0,0,NULL
2033,0,0,NULL
2034,0,0,NULL
2035,0,0,NULL
2036,0,0,NULL
2037,0,0,NULL
2038,0,0,NULL
2039,0,0,NULL
2040,0,0,NULL
2041,0,0,NULL
2042,0,0,NULL
2043,0,0,NULL
2044,0,0,NULL
2045,0,0,NULL
2046,0,0,NULL
2047,0,0,NULL
2048,0,0,NULL
2049,0,0,NULL
2050,0,0,NULL
2051,0,0,NULL
2052,0,0,NULL
2053,0,0,NULL
2054,0,0,NULL
2055,0,0,NULL
2056,0,0,NULL
2057,0,0,NULL
2058,0,0,NULL
2059,0,0,NULL
2060,0,0,NULL
2061,0,0,NULL
2062,0,0,NULL
2063,0,0,NULL
2064,0,0,NULL
2065,0,0,NULL
2066,0,0,NULL
2067,0,0,NULL
2068,0,0,NULL
2069,0,0,NULL
2070,0,0,NULL
2071,0,0,NULL
2072,0,0,NULL
2073,0,0,NULL
2074,0,0,NULL
2075,0,0,NULL
2076,0,0,NULL
2077,0,0,NULL
2078,0,0,NULL
2079,0,0,NULL
2080,0,0,NULL
2081,0,0,NULL
2082,0,0,NULL
2083,0,1,NULL
2084,0,0,NULL
2085,0,0,NULL
2086,0,1,NULL
2087,0,0,NULL
2088,0,0,NULL
2089,0,0,NULL
2090,0,0,NULL
2091,0,0,NULL
2092,0,0,NULL
2093,0,0,NULL
2094,0,0,NULL
2095,0,0,NULL
2096,0,0,NULL
2097,0,0,NULL
2098,0,0,NULL
2099,0,0,NULL
2100,0,0,NULL
2101,0,0,NULL
2102,0,0,NULL
2103,0,0,NULL
2104,0,0,NULL
2105,0,0,NULL
2106,0,0,NULL
2107,0,0,NULL
2108,0,0,NULL
2109,0,0,NULL
2110,0,0,NULL
2111,0,0,NULL
2112,0,0,NULL
2113,0,0,NULL
2114,0,0,NULL
2115,0,0,NULL
2116,0,0,NULL
2117,0,0,NULL
2118,0,0,NULL
2119,0,0,NULL
2120,0,0,NULL
2121,0,0,NULL
2122,0,0,NULL
2123,0,0,NULL
2124,0,0,NULL
2125,0,0,NULL
2126,0,0,NULL
2127,0,0,NULL
2128,0,0,NULL
2129,0,0,NULL
2130,0,0,NULL
2131,0,1,NULL
2132,0,0,NULL
2133,0,1,NULL
2134,0,0,NULL
2135,0,0,NULL
2136,0,0,NULL
2137,0,0,NULL
2138,0,0,NULL
2139,0,0,NULL
2140,0,0,NULL
2141,0,0,NULL
2142,0,0,NULL
2143,0,0,NULL
2144,0,0,NULL
2145,0,0,NULL
2146,0,1,NULL
2147,0,0,NULL
2148,0,0,NULL
2149,0,0,NULL
2150,0,0,NULL
2151,0,0,NULL
2152,0,0,NULL
2153,0,0,NULL
2154,0,0,NULL
2155,0,0,NULL
2156,0,0,NULL
2157,0,0,NULL
2158,0,0,NULL
2159,0,0,NULL
2160,0,0,NULL
2161,0,0,NULL
2162,0,0,NULL
2163,0,0,NULL
2164,0,0,NULL
2165,0,0,NULL
2166,0,0,NULL
2167,0,0,NULL
2168,0,0,NULL
2169,0,0,NULL
2170,0,0,NULL
2171,0,0,NULL
2172,0,0,NULL
2173,0,0,NULL
2174,0,0,NULL
2175,0,0,NULL
2176,0,0,NULL
2177,0,0,NULL
2178,0,0,NULL
2179,0,1,NULL
2180,0,0,NULL
2181,0,0,NULL
2182,0,0,NULL
2183,0,0,NULL
2184,0,0,NULL
2185,0,1,NULL
2186,0,0,NULL
2187,0,0,NULL
2188,0,0,NULL
2189,0,0,NULL
2190,0,0,NULL
2191,0,0,NULL
2192,0,0,NULL
2193,0,0,NULL
2194,0,0,NULL
2195,0,0,NULL
2196,0,0,NULL
2197,0,0,NULL
2198,0,0,NULL
2199,0,0,NULL
2200,0,0,NULL
2201,0,0,NULL
2202,0,0,NULL
2203,0,0,NULL
2204,0,0,NULL
2205,0,0,NULL
2206,0,0,NULL
2207,0,1,NULL
2208,0,0,NULL
2209,0,0,NULL
2210,0,0,NULL
2211,0,0,NULL
2212,0,0,NULL
2213,0,0,NULL
2214,0,0,NULL
2215,0,0,NULL
2216,0,0,NULL
2217,0,0,NULL
2218,0,0,NULL
2219,0,0,NULL
2220,0,0,NULL
2221,0,0,NULL
2222,0,0,NULL
2223,0,0,NULL
2224,0,0,NULL
2225,0,0,NULL
2226,0,0,NULL
2227,0,0,NULL
2228,0,0,NULL
2229,0,0,NULL
2230,0,0,NULL
2231,0,0,NULL
2232,0,0,NULL
2233,0,0,NULL
2234,0,0,NULL
2235,0,0,NULL
2236,0,0,NULL
2237,0,0,NULL
2238,0,0,NULL
2239,0,0,NULL
2240,0,0,NULL
2241,0,0,NULL
2242,0,0,NULL
2243,0,0,NULL
2244,0,0,NULL
2245,0,0,NULL
2246,0,0,NULL
2247,0,0,NULL
2248,0,0,NULL
2249,0,0,NULL
2250,0,0,NULL
2251,0,0,NULL
2252,0,1,NULL
2253,0,0,NULL
2254,0,1,NULL
2255,0,0,NULL
2256,0,0,NULL
2257,0,0,NULL
2258,0,0,NULL
2259,0,0,NULL
2260,0,0,NULL
2261,0,0,NULL
2262,0,0,NULL
2263,0,0,NULL
2264,0,0,NULL
2265,0,0,NULL
2266,0,0,NULL
2267,0,0,NULL
2268,0,0,NULL
2269,0,0,NULL
2270,0,0,NULL
2271,0,0,NULL
2272,0,0,NULL
2273,0,0,NULL
2274,0,0,NULL
2275,0,0,NULL
2276,0,0,NULL
2277,0,0,NULL
2278,0,0,NULL
2279,0,0,NULL
2280,0,1,NULL
2281,0,0,NULL
2282,0,0,NULL
2283,0,0,NULL
2284,0,1,NULL
2285,0,0,NULL
2286,0,0,NULL
2287,0,0,NULL
2288,0,0,NULL
2289,0,0,NULL
2290,0,0,NULL
2291,0,0,NULL
2292,0,0,NULL
2293,0,0,NULL
2294,0,0,NULL
2295,0,0,NULL
2305,0,0,NULL
2306,0,0,NULL
2307,0,0,NULL
2308,0,0,NULL
2309,0,0,NULL
2310,0,0,NULL
2311,0,0,NULL
2312,0,0,NULL
2313,0,0,NULL
2314,0,1,NULL
2315,0,0,NULL
2316,0,0,NULL
2317,0,0,NULL
2318,0,0,NULL
2319,0,0,NULL
2320,0,0,NULL
2321,0,0,NULL
2322,0,0,NULL
2332,0,0,NULL
2333,0,1,NULL
2334,0,0,NULL
2335,0,0,NULL
2336,0,0,NULL
2337,0,0,NULL
2338,0,0,NULL
2339,0,0,NULL
2340,0,0,NULL
2341,0,0,NULL
2342,0,0,NULL
2343,0,0,NULL
2344,0,0,NULL
2345,0,0,NULL
2346,0,0,NULL
2347,0,0,NULL
2348,0,0,NULL
2349,0,0,NULL
2350,0,0,NULL
2351,0,0,NULL
2352,0,0,NULL
2353,0,0,NULL
2354,0,0,NULL
2355,0,0,NULL
2356,0,0,NULL
2357,0,0,NULL
2358,0,0,NULL
2359,0,0,NULL
2360,0,0,NULL
2361,0,0,NULL
2362,0,0,NULL
2363,0,0,NULL
2364,0,0,NULL
2365,0,0,NULL
2366,0,0,NULL
2367,0,0,NULL
2368,0,0,NULL
2369,0,0,NULL
2370,0,0,NULL
2371,0,0,NULL
2372,0,0,NULL
2373,0,0,NULL
2374,0,0,NULL
2375,0,0,NULL
2376,0,0,NULL
2377,0,0,NULL
2378,0,0,NULL
2379,0,0,NULL
2380,0,0,NULL
2381,0,1,NULL
2382,0,0,NULL
2383,0,0,NULL
2384,0,0,NULL
2385,0,0,NULL
2386,0,0,NULL
2387,0,0,NULL
2388,0,0,NULL
2389,0,0,NULL
2390,0,0,NULL
2391,0,0,NULL
2392,0,0,NULL
2393,0,0,NULL
2394,0,0,NULL
2395,0,0,NULL
2396,0,0,NULL
2397,0,0,NULL
2398,0,0,NULL
2399,0,0,NULL
2400,0,0,NULL
2401,0,0,NULL
2402,0,0,NULL
2403,0,0,NULL
2404,0,0,NULL
2405,0,0,NULL
2406,0,0,NULL
2407,0,0,NULL
2408,0,0,NULL
2409,0,0,NULL
2410,0,0,NULL
2411,0,0,NULL
2412,0,0,NULL
2413,0,0,NULL
2414,0,0,NULL
2415,0,0,NULL
2416,0,0,NULL
2417,0,0,NULL
2418,0,0,NULL
2419,0,0,NULL
2420,0,1,NULL
2421,0,0,NULL
2422,0,0,NULL
2423,0,0,NULL
2424,0,0,NULL
2425,0,0,NULL
2426,0,0,NULL
2427,0,0,NULL
2428,0,0,NULL
2429,0,1,NULL
2430,0,0,NULL
2431,0,0,NULL
2432,0,0,NULL
2433,0,0,NULL
2434,0,0,NULL
2435,0,0,NULL
2436,0,0,NULL
2437,0,0,NULL
2438,0,0,NULL
2439,0,0,NULL
2440,0,0,NULL
2441,0,0,NULL
2442,0,0,NULL
2443,0,0,NULL
2444,0,0,NULL
2445,0,0,NULL
2446,0,0,NULL
2447,0,0,NULL
2448,0,0,NULL
2449,0,0,NULL
2450,0,0,NULL
2451,0,0,NULL
2452,0,1,NULL
2453,0,0,NULL
2454,0,0,NULL
2455,0,0,NULL
2456,0,0,NULL
2457,0,0,NULL
2458,0,0,NULL
2459,0,0,NULL
2460,0,0,NULL
2461,0,0,NULL
2462,0,0,NULL
2463,0,0,NULL
2464,0,0,NULL
2465,0,0,NULL
2466,0,0,NULL
2467,0,0,NULL
2468,0,0,NULL
2469,0,0,NULL
2470,0,0,NULL
2471,0,0,NULL
2472,0,0,NULL
2473,0,0,NULL
2474,0,0,NULL
2475,0,0,NULL
2476,0,0,NULL
2477,0,0,NULL
2478,0,0,NULL
2479,0,0,NULL
2480,0,0,NULL
2481,0,0,NULL
2482,0,0,NULL
2483,0,0,NULL
2484,0,0,NULL
2494,0,0,NULL
2495,0,0,NULL
2496,0,0,NULL
2497,0,0,NULL
2498,0,0,NULL
2499,0,0,NULL
2500,0,0,NULL
2501,0,0,NULL
2502,0,0,NULL
2503,0,0,NULL
2504,0,0,NULL
2505,0,0,NULL
2506,0,0,NULL
2507,0,0,NULL
2508,0,0,NULL
2509,0,0,NULL
2510,0,0,NULL
2511,0,0,NULL
2512,0,0,NULL
2513,0,0,NULL
2514,0,0,NULL
2515,0,0,NULL
2516,0,0,NULL
2517,0,0,NULL
2518,0,0,NULL
2519,0,0,NULL
2520,0,0,NULL
2521,0,0,NULL
2522,0,0,NULL
2523,0,0,NULL
2524,0,0,NULL
2525,0,0,NULL
2526,0,0,NULL
2527,0,0,NULL
2528,0,0,NULL
2529,0,0,NULL
2530,0,0,NULL
2531,0,0,NULL
2532,0,0,NULL
2533,0,0,NULL
2534,0,0,NULL
2535,0,0,NULL
2536,0,0,NULL
2537,0,0,NULL
2538,0,0,NULL
2539,0,0,NULL
2540,0,0,NULL
2541,0,0,NULL
2542,0,0,NULL
2543,0,0,NULL
2544,0,0,NULL
2545,0,0,NULL
2546,0,0,NULL
2547,0,0,NULL
2548,0,0,NULL
2549,0,0,NULL
2550,0,0,NULL
2551,0,1,NULL
2552,0,0,NULL
2553,0,0,NULL
2554,0,0,NULL
2555,0,0,NULL
2556,0,0,NULL
2557,0,0,NULL
2558,0,0,NULL
2559,0,0,NULL
2560,0,0,NULL
2561,0,0,NULL
2562,0,0,NULL
2563,0,0,NULL
2564,0,0,NULL
2565,0,0,NULL
2575,0,0,NULL
2576,0,0,NULL
2577,0,0,NULL
2578,0,0,NULL
2579,0,0,NULL
2580,0,0,NULL
2581,0,0,NULL
2582,0,0,NULL
2583,0,0,NULL
2584,0,0,NULL
2585,0,0,NULL
2586,0,0,NULL
2587,0,0,NULL
2588,0,0,NULL
2589,0,0,NULL
2590,0,0,NULL
2591,0,0,NULL
2592,0,0,NULL
2593,0,0,NULL
2594,0,0,NULL
2595,0,0,NULL
2596,0,0,NULL
2597,0,0,NULL
2598,0,0,NULL
2599,0,0,NULL
2600,0,0,NULL
2601,0,0,NULL
2602,0,0,NULL
2603,0,0,NULL
2604,0,0,NULL
2605,0,0,NULL
2606,0,0,NULL
2607,0,0,NULL
2608,0,0,NULL
2609,0,0,NULL
2610,0,0,NULL
2611,0,0,NULL
2612,0,0,NULL
2613,0,0,NULL
2614,0,0,NULL
2615,0,0,NULL
2616,0,0,NULL
2617,0,0,NULL
2618,0,0,NULL
2619,0,0,NULL
2620,0,0,NULL
2621,0,1,NULL
2622,0,0,NULL
2623,0,0,NULL
2624,0,0,NULL
2625,0,0,NULL
2626,0,0,NULL
2627,0,0,NULL
2628,0,0,NULL
2629,0,0,NULL
2630,0,0,NULL
2631,0,0,NULL
2632,0,0,NULL
2633,0,0,NULL
2634,0,0,NULL
2635,0,0,NULL
2636,0,0,NULL
2637,0,0,NULL
2638,0,0,NULL
2639,0,0,NULL
2640,0,0,NULL
2641,0,0,NULL
2642,0,0,NULL
2643,0,0,NULL
2644,0,0,NULL
2645,0,0,NULL
2646,0,0,NULL
2647,0,0,NULL
2648,0,0,NULL
2649,0,0,NULL
2650,0,0,NULL
2651,0,0,NULL
2652,0,0,NULL
2653,0,0,NULL
2654,0,0,NULL
2655,0,0,NULL
2656,0,0,NULL
2657,0,0,NULL
2658,0,1,NULL
2659,0,0,NULL
2660,0,0,NULL
2661,0,0,NULL
2662,0,0,NULL
2663,0,0,NULL
2664,0,0,NULL
2665,0,1,NULL
2666,0,0,NULL
2667,0,1,NULL
2668,0,0,NULL
2669,0,0,NULL
2670,0,0,NULL
2671,0,0,NULL
2672,0,0,NULL
2673,0,0,NULL
2674,0,0,NULL
2675,0,0,NULL
2676,0,0,NULL
2677,0,0,NULL
2678,0,0,NULL
2679,0,0,NULL
2680,0,1,NULL
2681,0,0,NULL
2682,0,0,NULL
2683,0,0,NULL
2684,0,0,NULL
2685,0,1,NULL
2686,0,0,NULL
2687,0,0,NULL
2688,0,0,NULL
2689,0,0,NULL
2690,0,0,NULL
2691,0,0,NULL
2692,0,0,NULL
2693,0,0,NULL
2694,0,0,NULL
2695,0,0,NULL
2696,0,0,NULL
2697,0,0,NULL
2698,0,0,NULL
2699,0,0,NULL
2700,0,0,NULL
2701,0,0,NULL
2702,0,0,NULL
2703,0,0,NULL
2704,0,0,NULL
2705,0,0,NULL
2706,0,0,NULL
2707,0,0,NULL
2708,0,0,NULL
2709,0,0,NULL
2710,0,0,NULL
2711,0,0,NULL
2712,0,0,NULL
2713,0,0,NULL
2714,0,0,NULL
2715,0,0,NULL
2716,0,0,NULL
2717,0,0,NULL
2718,0,0,NULL
2719,0,0,NULL
2720,0,0,NULL
2721,0,0,NULL
2722,0,0,NULL
2723,0,0,NULL
2724,0,0,NULL
2725,0,0,NULL
2726,0,0,NULL
2727,0,0,NULL
2728,0,0,NULL
2729,0,0,NULL
2730,0,0,NULL
2731,0,0,NULL
2732,0,0,NULL
2733,0,0,NULL
2734,0,0,NULL
2735,0,0,NULL
2736,0,0,NULL
2737,0,0,NULL
2738,0,0,NULL
2739,0,0,NULL
2740,0,0,NULL
2741,0,0,NULL
2742,0,1,NULL
2743,0,0,NULL
2744,0,0,NULL
2745,0,0,NULL
2746,0,0,NULL
2747,0,0,NULL
2748,0,0,NULL
2749,0,0,NULL
2750,0,0,NULL
2751,0,0,NULL
2752,0,0,NULL
2753,0,0,NULL
2754,0,0,NULL
2755,0,0,NULL
2756,0,0,NULL
2757,0,0,NULL
2758,0,0,NULL
2759,0,0,NULL
2760,0,1,NULL
2761,0,0,NULL
2762,0,0,NULL
2763,0,0,NULL
2764,0,0,NULL
2765,0,0,NULL
2766,0,0,NULL
2767,0,0,NULL
2768,0,0,NULL
2769,0,0,NULL
2770,0,0,NULL
2771,0,0,NULL
2772,0,0,NULL
2773,0,0,NULL
2774,0,0,NULL
2775,0,0,NULL
2776,0,0,NULL
2777,0,0,NULL
2778,0,0,NULL
2779,0,0,NULL
2780,0,0,NULL
2781,0,0,NULL
2782,0,0,NULL
2783,0,0,NULL
2784,0,0,NULL
2785,0,0,NULL
2786,0,0,NULL
2787,0,0,NULL
2788,0,0,NULL
2789,0,0,NULL
2790,0,0,NULL
2791,0,0,NULL
2792,0,0,NULL
2793,0,0,NULL
2794,0,0,NULL
2795,0,0,NULL
2796,0,0,NULL
2797,0,0,NULL
2798,0,0,NULL
2799,0,0,NULL
2800,0,0,NULL
2801,0,0,NULL
2802,0,0,NULL
2803,0,1,NULL
2804,0,0,NULL
2805,0,0,NULL
2806,0,0,NULL
2807,0,0,NULL
2808,0,0,NULL
2809,0,0,NULL
2810,0,0,NULL
2811,0,0,NULL
2812,0,0,NULL
2813,0,0,NULL
2814,0,0,NULL
2815,0,0,NULL
2816,0,0,NULL
2817,0,0,NULL
2818,0,0,NULL
2819,0,0,NULL
2820,0,0,NULL
2821,0,0,NULL
2822,0,0,NULL
2823,0,0,NULL
2824,0,0,NULL
2825,0,0,NULL
2826,0,0,NULL
2827,0,0,NULL
2828,0,0,NULL
2829,0,0,NULL
2830,0,0,NULL
2831,0,0,NULL
2832,0,0,NULL
2833,0,0,NULL
2834,0,0,NULL
2835,0,0,NULL
2836,0,1,NULL
2837,0,0,NULL
2838,0,0,NULL
2839,0,0,NULL
2840,0,0,NULL
2841,0,0,NULL
2842,0,0,NULL
2843,0,0,NULL
2844,0,0,NULL
2845,0,0,NULL
2846,0,0,NULL
