#dataset_conf_id,iter_no,pso_time,pso_to_task_time,objectives,time,objectives
1026,1,3530,0,65.048245614,3388,65.0570175439
1026,2,3419,0,65.048245614,3393,65.048245614
1026,3,3542,0,65.048245614,3388,65.048245614
1026,4,3468,0,65.048245614,3388,65.048245614
1026,5,3754,0,65.048245614,3379,65.048245614
1026,6,3088,0,65.048245614,3485,65.0701754386
1026,7,3379,0,65.048245614,3386,65.0570175439
1026,8,3464,0,65.048245614,3405,65.048245614
1026,9,3184,0,65.048245614,3391,65.048245614
1036,0,10605,0,59.7345132743,9984,59.7345132743
1036,1,13566,0,59.7345132743,9998,59.7345132743
1036,2,11181,0,59.7345132743,9988,59.7345132743
1036,3,12370,0,59.7345132743,9997,59.7345132743
1036,4,10962,0,59.7345132743,10115,59.7345132743
1036,5,13251,0,59.7345132743,10020,59.7345132743
1036,6,12280,0,59.7345132743,9996,59.7345132743
1036,7,13553,0,59.7345132743,9997,59.7345132743
1036,8,11068,0,59.7345132743,9952,59.7345132743
1036,9,12888,1,59.7345132743,10106,59.7345132743
1037,0,10860,0,149.2394366197,9865,149.2253521127
1037,1,11865,0,149.2253521127,9900,149.2253521127
1037,2,10702,0,149.2253521127,9870,149.2253521127
1037,3,12210,0,149.2253521127,9884,149.2253521127
1037,4,13358,0,149.2253521127,9888,149.2253521127
1037,5,10437,0,149.2253521127,9882,149.2253521127
1037,6,11233,0,149.2253521127,9881,149.2253521127
1037,7,13599,0,149.2253521127,9871,149.2253521127
1037,8,10349,0,149.2253521127,9862,149.2253521127
1037,9,10147,0,149.2253521127,9895,149.2253521127
1038,0,13365,0,23.9455782313,9971,23.9455782313
1038,1,11449,0,23.9455782313,10153,23.9455782313
1038,2,12179,0,23.9455782313,10039,23.9455782313
1038,3,10623,0,23.9455782313,9990,23.9455782313
1038,4,10785,0,23.9455782313,10053,23.9455782313
1038,5,10102,0,23.9489795918,10041,23.9455782313
1038,6,13419,0,23.9455782313,10042,23.9455782313
1038,7,11882,0,23.9455782313,9970,23.9455782313
1038,8,12051,0,23.9455782313,10007,23.9455782313
1038,9,11178,0,23.9455782313,10025,23.9455782313
1039,0,9983,0,240.3333333333,9808,240.3434343434
1039,1,9986,0,240.3333333333,9778,240.3232323232
1039,2,14164,0,240.3333333333,9790,240.3232323232
1039,3,10192,0,240.3333333333,9795,240.3333333333
1039,4,11029,0,240.3333333333,9791,240.3333333333
1039,5,12266,0,240.3333333333,9803,240.3232323232
1039,6,10254,0,240.3333333333,9829,240.3232323232
1039,7,10401,1,240.3333333333,9787,240.3232323232
1039,8,10470,0,240.3333333333,9799,240.3333333333
1039,9,9138,0,240.3333333333,9877,240.3232323232
1040,0,11105,0,80.6051502146,9934,80.6051502146
1040,1,11277,0,80.6051502146,9953,80.6051502146
1040,2,10616,0,80.6051502146,10086,80.6051502146
1040,3,11804,0,80.6051502146,9890,80.6051502146
1040,4,12152,0,80.6051502146,9906,80.6051502146
1040,5,10876,0,80.6051502146,9857,80.6051502146
1040,6,10923,0,80.6051502146,9921,80.6051502146
1040,7,11985,0,80.6051502146,9888,80.6051502146
1040,8,11890,0,80.6051502146,9856,80.6051502146
1040,9,11207,0,80.6051502146,9944,80.6051502146
1041,0,10692,0,46.094488189,10003,46.094488189
1041,1,10260,0,46.094488189,10005,46.094488189
1041,2,11704,0,46.094488189,9995,46.0971128609
1041,3,13373,0,46.094488189,10027,46.094488189
1041,4,10588,0,46.094488189,9968,46.094488189
1041,5,10682,0,46.094488189,10006,46.094488189
1041,6,11413,0,46.094488189,10025,46.094488189
1041,7,11831,0,46.094488189,9996,46.094488189
1041,8,11848,0,46.094488189,10034,46.094488189
1041,9,10511,0,46.094488189,9961,46.094488189
1042,0,12767,0,287.4150943396,10258,287.3962264151
1042,1,12626,1,287.4150943396,9917,287.3962264151
1042,2,12049,0,287.4150943396,10087,287.3962264151
1042,3,12307,0,287.4150943396,10011,287.3962264151
1042,4,12866,0,287.4150943396,9922,287.3962264151
1042,5,12552,0,287.4197530864,10024,287.3962264151
1042,6,12151,0,287.4150943396,10103,287.3962264151
1042,7,11141,0,287.4150943396,9925,287.3962264151
1042,8,10930,0,287.4150943396,9905,287.3962264151
1042,9,12398,0,287.4150943396,10043,287.3962264151
1043,0,11392,0,163.2093023256,9881,163.2093023256
1043,1,11375,0,163.2093023256,9887,163.2093023256
1043,2,12087,0,163.2093023256,9960,163.2093023256
1043,3,12395,0,163.2093023256,9947,163.2093023256
1043,4,11328,0,163.2093023256,10162,163.2093023256
1043,5,10491,0,163.2093023256,10114,163.2093023256
1043,6,10189,0,163.2093023256,9886,163.2093023256
1043,7,12109,0,163.2134146341,9861,163.2093023256
1043,8,12921,0,163.2093023256,9902,163.2093023256
1043,9,10563,0,163.2093023256,10055,163.2093023256
1044,0,12066,0,235.2347826087,9897,235.1826086957
1044,1,14013,0,235.2347826087,10019,235.1826086957
1044,2,11175,0,235.2347826087,9903,235.1826086957
1044,3,15032,0,235.2347826087,9893,235.1826086957
1044,4,12180,0,235.2347826087,9930,235.1826086957
1044,5,11605,0,235.2347826087,9979,235.1826086957
1044,6,12975,0,235.2695652174,10138,235.1826086957
1044,7,11709,0,235.2347826087,9901,235.1826086957
1044,8,11436,0,235.2347826087,9848,235.1826086957
1044,9,11793,0,235.2695652174,10141,235.1826086957
1045,0,13519,0,92.03125,10022,92.03125
1045,1,11990,0,92.03125,10004,92.03125
1045,2,12043,0,92.03125,10019,92.0390625
1045,3,14172,0,92.03125,10050,92.03125
1045,4,12766,0,92.03125,10049,92.03125
1045,5,10874,0,92.03125,10072,92.03125
1045,6,12097,0,92.03125,10051,92.03125
1045,7,13944,0,92.03125,10033,92.03125
1045,8,11126,0,92.0390625,10407,92.03125
1045,9,12281,0,92.03125,10125,92.046875
1046,0,10264,0,40.5346153846,9903,40.5192307692
1046,1,12386,0,40.5269230769,9891,40.5192307692
1046,2,12388,0,40.5269230769,9921,40.5192307692
1046,3,11075,0,40.5269230769,9892,40.5192307692
1046,4,10811,0,40.5269230769,9858,40.5192307692
1046,5,12969,0,40.5269230769,9851,40.5192307692
1046,6,11088,0,40.5269230769,9898,40.5192307692
1046,7,10559,0,40.5269230769,9862,40.5192307692
1046,8,12006,0,40.5269230769,9871,40.5192307692
1046,9,11198,0,40.5269230769,9869,40.5192307692
1047,0,10806,0,40.5,9918,40.4876033058
1047,1,12038,0,40.5,9934,40.4876033058
1047,2,11904,0,40.5,10076,40.4876033058
1047,3,12377,0,40.5,9914,40.4876033058
1047,4,11978,0,40.5,9906,40.4876033058
1047,5,11393,0,40.5,9916,40.4876033058
1047,6,12660,0,40.5,9872,40.4876033058
1047,7,9926,0,40.5,9903,40.4876033058
1047,8,9561,0,40.5,9891,40.4876033058
1047,9,10130,0,40.5,9899,40.4876033058
1048,0,12197,0,287.3720930233,10269,287.3396226415
1048,1,9755,0,287.358490566,10080,287.3396226415
1048,2,11483,0,287.358490566,9941,287.3396226415
1048,3,10720,0,287.358490566,9905,287.3396226415
1048,4,10522,0,287.358490566,9940,287.3396226415
1048,5,10812,0,287.358490566,9897,287.3396226415
1048,6,11331,0,287.358490566,10040,287.3396226415
1048,7,13237,0,287.358490566,10029,287.3396226415
1048,8,12424,0,287.3720930233,10084,287.3396226415
1048,9,10891,0,287.3720930233,9963,287.3396226415
1049,0,11443,0,115.9411764706,10007,115.9411764706
1049,1,10372,0,115.9441340782,10050,115.9411764706
1049,2,10248,0,115.9441340782,11059,115.9411764706
1049,3,10962,0,115.9411764706,10002,115.9411764706
1049,4,11806,0,115.9411764706,10013,115.9411764706
1049,5,13729,1,115.9411764706,10102,115.9411764706
1049,6,10295,0,115.9441340782,10005,115.9411764706
1049,7,11387,0,115.9411764706,10005,115.9411764706
1049,8,12674,0,116.0279329609,10173,115.9411764706
1049,9,11693,0,115.9411764706,9991,115.9411764706
1050,0,10783,0,120.309178744,10223,120.3043478261
1050,1,12261,0,120.309178744,9811,120.3043478261
1050,2,11782,0,120.309178744,9835,120.3043478261
1050,3,12152,0,120.309178744,9884,120.3043478261
1050,4,12263,0,120.309178744,9824,120.3140096618
1050,5,12582,0,120.309178744,9820,120.3043478261
1050,6,11747,0,120.309178744,9863,120.3043478261
1050,7,12586,0,120.309178744,9929,120.3043478261
1050,8,10477,0,120.3140096618,10905,120.3043478261
1050,9,11457,0,120.309178744,9893,120.3043478261
1051,0,13639,0,177.5714285714,10061,177.5267857143
1051,1,12575,0,177.5714285714,9988,177.5267857143
1051,2,11881,0,177.5714285714,9953,177.5267857143
1051,3,12137,0,177.5714285714,9925,177.5267857143
1051,4,11810,0,177.5714285714,9959,177.5267857143
1051,5,14496,0,177.5714285714,9914,177.5267857143
1051,6,10748,0,177.5714285714,9929,177.5267857143
1051,7,9632,0,177.5714285714,9997,177.5267857143
1051,8,11892,0,177.5714285714,10002,177.5267857143
1051,9,11151,0,177.5714285714,9955,177.5267857143
1052,0,11884,0,192.5867346939,9812,192.5806451613
1052,1,12319,0,192.5867346939,9936,192.5806451613
1052,2,12538,0,192.5867346939,9805,192.5918367347
1052,3,11871,0,192.5867346939,10123,192.5918367347
1052,4,11075,0,192.5867346939,10065,192.5806451613
1052,5,11687,0,192.5867346939,9814,192.5806451613
1052,6,10839,0,192.5867346939,10054,192.5806451613
1052,7,11272,0,192.5867346939,9801,192.5806451613
1052,8,10509,0,192.5867346939,9815,192.5867346939
1052,9,11305,0,192.5867346939,9786,192.5806451613
1053,0,10146,0,79.1203319502,10004,79.1142857143
1053,1,11930,0,79.1203319502,10091,79.1142857143
1053,2,10498,0,79.1244813278,9954,79.1142857143
1053,3,10928,0,79.1203319502,9972,79.1142857143
1053,4,11237,0,79.1203319502,9981,79.1142857143
1053,5,12676,0,79.1203319502,9994,79.1142857143
1053,6,11513,0,79.1203319502,10048,79.1142857143
1053,7,11919,0,79.1203319502,10120,79.1142857143
1053,8,12324,0,79.1203319502,9978,79.1142857143
1053,9,10884,0,79.1203319502,9952,79.1142857143
1081,0,6064,0,8.9583333333,3764,6.3452380952
1081,1,4518,0,66.28125,3737,5.7777777778
1081,2,4932,0,46.1428571429,3933,6.6909090909
1081,3,4537,0,70.5,3749,6.4285714286
1081,4,5605,0,52.7638888889,3970,7.0526315789
1081,5,4740,0,53.6,3802,5.6666666667
1081,6,4037,0,52.7638888889,3814,6.3378378378
1081,7,4195,0,53.4230769231,3902,6.4931506849
1081,8,3874,0,54,3919,5.7777777778
1081,9,5990,0,11.7083333333,3966,6.46875
1082,0,5780,0,4.0449438202,3638,2.9318181818
1082,1,4161,0,20.7053571429,3698,3.1157894737
1082,2,4721,0,20,3657,2.6607142857
1082,3,5102,0,4.6637168142,3743,2.9161676647
1082,4,7187,0,4.4716981132,3532,2.7425149701
1082,5,5737,0,32.6111111111,3613,3.0631578947
1082,6,6044,0,3.8623188406,3526,2.7441860465
1082,7,4234,0,20,3743,2.9166666667
1082,8,3972,0,31.1578947368,3723,2.7452830189
1082,9,5297,0,6.2647058824,3596,3.1556886228
1083,0,5803,0,3.8132780083,3955,2.4358974359
1083,1,4221,0,19.5151515152,3891,2.4358974359
1083,2,4351,0,30.1949152542,3827,2.9230769231
1083,3,5999,0,3.6939655172,4057,2.4421487603
1083,4,7864,1,2.6285714286,4009,2.6488549618
1083,5,4352,0,32.8378378378,3891,2.4834710744
1083,6,4684,0,17.31,3836,2.72
1083,7,4343,0,19.7162162162,3934,3.0128205128
1083,8,4385,0,36.2142857143,3958,2.85
1083,9,6108,0,4.358974359,3776,2.72
1084,0,4765,0,33.3243243243,3628,11.7708333333
1084,1,3794,0,85,3731,12.5675675676
1084,2,4299,0,95.3648648649,3693,14.0540540541
1084,3,4555,0,95.125,3749,12.8873239437
1084,4,5722,0,174.6666666667,3696,12.0975609756
1084,5,3966,0,98.5714285714,3760,13
1084,6,4693,0,87.875,3849,14.0985915493
1084,7,3971,0,88.1875,3732,11.875
1084,8,4979,0,95.125,3764,11.75
1084,9,7829,0,18.9137931034,3720,11.875
1085,0,5289,0,14.8924731183,4071,11.3703703704
1085,1,6012,0,89.5,3835,8.9032258065
1085,2,3790,0,76.3902439024,3619,8.7325581395
1085,3,4451,0,117.9,3761,8.0674157303
1085,4,4190,0,109.8333333333,3736,9.1875
1085,5,4513,0,57.0677966102,3722,8.2280701754
1085,6,4377,0,113.3,3592,9.9830508475
1085,7,4673,0,48.7627118644,3604,8.7428571429
1085,8,4548,0,94.3650793651,3866,8.6486486486
1085,9,4094,0,49.0142857143,3727,9.2808988764
1086,0,5368,0,33.3,3806,3.9004329004
1086,1,6856,0,5.3066037736,3948,4.1057692308
1086,2,4317,0,45.3303571429,3878,3.3897435897
1086,3,4035,0,36.2181818182,3970,3.55625
1086,4,4157,0,58.2666666667,3928,4.0081967213
1086,5,5321,0,31.6964285714,3707,3.5895953757
1086,6,4262,0,34.8232323232,3933,3.5535714286
1086,7,5041,0,58.2666666667,3980,3.6666666667
1086,8,4631,0,63.5,3853,3.635193133
1086,9,4470,0,34.5625,3967,3.2216981132
1087,0,5914,0,288.652173913,3855,20.7804878049
1087,1,5130,0,237.1304347826,3941,20.2857142857
1087,2,4154,0,237.3,3929,18.9333333333
1087,3,6279,0,166.9333333333,3914,20.7804878049
1087,4,3770,0,165.7826086957,4042,23.347826087
1087,5,4972,0,409.1379310345,4354,21.3333333333
1087,6,4498,0,338.875,3960,21.0243902439
1087,7,6822,0,166.1379310345,4147,22.1707317073
1087,8,4576,0,409.1379310345,3855,19.9295774648
1087,9,5520,0,237.1304347826,3885,20.4047619048
1088,0,5401,0,100.3,3908,11
1088,1,6707,0,23.0952380952,3772,10.4802631579
1088,2,5933,0,16.1301775148,3877,11
1088,3,5283,0,80.85,3933,10.6627218935
1088,4,4849,0,84.4736842105,3907,11.4074074074
1088,5,6593,0,81.8846153846,3858,12.4057971014
1088,6,5254,0,80.85,3882,9.8095238095
1088,7,7066,0,16.816,3863,10.5657894737
1088,8,4042,0,75.8541666667,3953,10.9772727273
1088,9,5092,0,103,3795,9.5806451613
1089,0,6278,0,81.380952381,3742,6.6503067485
1089,1,4401,0,80.3793103448,3700,6.3861003861
1089,2,4936,0,41.5238095238,3721,7.2066115702
1089,3,4253,0,87.724137931,3680,7.2066115702
1089,4,5012,0,92.4516129032,3817,5.7451923077
1089,5,4541,0,106.7142857143,3739,7.1050420168
1089,6,3834,0,47.0168067227,3859,8.0294117647
1089,7,3924,0,42.7851239669,3895,6.6048387097
1089,8,3832,0,69.1290322581,3959,6.7338709677
1089,9,4609,0,80.15,3911,7.0144230769
1108,0,8484,0,12,6055,7.1754385965
1108,1,9931,0,9.962962963,6165,7.1836734694
1108,2,6392,0,76.3333333333,5893,7.8095238095
1108,3,6040,0,100.7333333333,5765,7.4814814815
1108,4,6188,0,78.1282051282,5924,7.5263157895
1108,5,7766,0,9.8208955224,6049,6.7636363636
1108,6,6614,0,78,5889,7.0526315789
1108,7,6927,0,83.4915254237,5953,6.8947368421
1108,8,5818,0,86.4047619048,5871,6.6202531646
1108,9,8887,0,13.0379746835,6109,6.9824561404
1109,0,6634,0,84.9253731343,6103,4.4971098266
1109,1,5839,0,65.9565217391,6095,4.5957446809
1109,2,5520,0,65.96,5822,4.3913043478
1109,3,5577,0,65.9565217391,6129,3.8770491803
1109,4,6614,0,54.1791044776,6043,4.7213114754
1109,5,5775,0,54.7115384615,5840,6
1109,6,6025,0,54,5955,4.094017094
1109,7,7327,0,37.9326923077,5837,4.3028169014
1109,8,6304,0,84.9253731343,6085,5.2388059701
1109,9,7605,0,48.1489361702,5918,4.4237288136
1110,0,5598,0,20.0714285714,6213,2.6888888889
1110,1,5604,0,17.7469879518,5871,2.1517509728
1110,2,9039,0,4.2649006623,5885,2.3230769231
1110,3,6147,0,20.0714285714,5945,2.3333333333
1110,4,6303,0,26,6016,2.2142857143
1110,5,7164,0,26,5993,2.6875
1110,6,6147,0,26,6272,2.925
1110,7,8531,0,4.1445783133,6437,2.3625
1110,8,6426,0,26.2692307692,6113,2.5111111111
1110,9,5983,0,29.9867549669,6083,2.1569767442
1111,0,5882,0,427.6666666667,5673,19.9
1111,1,6085,0,191.9571428571,5579,21.0266666667
1111,2,6926,0,171.25,5624,23.4
1111,3,7161,0,216,5570,24.6808510638
1111,4,6645,0,191.9571428571,5627,18.5285714286
1111,5,6978,0,322.5,5713,20.4318181818
1111,6,7212,0,268.3043478261,5870,22
1111,7,5331,0,223.95,5527,23.1168831169
1111,8,5274,0,223.95,5435,20.2333333333
1111,9,5523,0,174.5,5733,21.4318181818
1112,0,6589,0,69.7142857143,6130,8.5573770492
1112,1,6361,0,152,6083,9.9255319149
1112,2,5828,0,86.6666666667,5885,9.3628318584
1112,3,6332,0,254.3333333333,6012,12.0952380952
1112,4,6066,0,70.2777777778,6124,8.75
1112,5,10098,0,18.5058139535,5996,10.9555555556
1112,6,5630,0,109.3333333333,6080,8.8076923077
1112,7,6854,0,92.9375,5890,9.6721311475
1112,8,5966,0,187.2777777778,5879,8.5555555556
1112,9,6194,0,110,5834,8.6384180791
1113,0,9020,0,33.2706766917,5599,5.744047619
1113,1,7867,0,10.3942857143,5789,5.6835443038
1113,2,6299,0,54.4,5865,6.4639175258
1113,3,5482,0,64.5,5594,6.0555555556
1113,4,6027,0,55.7619047619,5813,7.5
1113,5,6743,0,81.5737704918,5903,5.898989899
1113,6,5708,0,45.6964285714,5687,6.5833333333
1113,7,6879,0,64.0454545455,5641,6.4761904762
1113,8,5886,0,64.5081967213,5850,6.2352941176
1113,9,6328,0,62.1242236025,5793,6.2679425837
1114,0,6388,0,199.8225806452,5636,16.2333333333
1114,1,6373,0,308.8571428571,5800,19.4285714286
1114,2,5733,0,150.8,5911,16.1904761905
1114,3,8384,0,31.8064516129,5903,18.1294117647
1114,4,9291,0,38.4166666667,5899,18.8117647059
1114,5,5873,0,209.8846153846,5948,18.1333333333
1114,6,5747,0,145.6585365854,5880,17
1114,7,5557,0,199,5914,17.1264367816
1114,8,7408,0,199.7708333333,5936,18.8888888889
1114,9,8612,0,32.3974358974,5926,17.9534883721
1115,0,7464,0,22.6148648649,5830,9.3396226415
1115,1,5931,0,114.5409836066,5856,9.0869565217
1115,2,7098,0,97.2644628099,5946,10.0314465409
1115,3,9441,0,13.1621621622,5800,9.3575757576
1115,4,8680,0,16.0217391304,5950,10.5652173913
1115,5,7470,0,104.7049180328,5859,10.6376811594
1115,6,6573,0,114.8076923077,6039,11.9130434783
1115,7,9745,0,22.1875,5957,8.9421487603
1115,8,10704,0,14.5,5884,9.5762711864
1115,9,6601,0,112.0491803279,5792,9.520661157
1116,0,9464,0,11.837944664,5734,9.3406593407
1116,1,8638,0,17.5105263158,5881,8.3406593407
1116,2,8184,0,12.4162436548,5803,9.5326086957
1116,3,8488,0,14.3333333333,5962,9.7701149425
1116,4,5737,0,72.4701986755,5527,9.3406593407
1116,5,5329,0,72.376344086,5964,8.7846889952
1116,6,6630,0,86.3333333333,5872,8.7884615385
1116,7,8025,0,15.0276679842,5782,8.5869565217
1116,8,8610,0,13.5384615385,5717,7.995049505
1116,9,8293,0,13.6182795699,5770,8.7224880383
1135,0,4014,0,3.1923076923,2540,2.2056074766
1135,1,3581,0,2.7547169811,2513,2.037037037
1135,2,4284,0,2.0833333333,2464,2.0916666667
1135,3,4288,0,2.6074766355,2560,2.3076923077
1135,4,4817,0,2.1682242991,2537,2.1547619048
1135,5,3255,0,3.8679245283,2505,2.261682243
1135,6,3289,0,2.7023809524,2498,2.0538461538
1135,7,3548,0,2.4528301887,2518,2.5849056604
1135,8,3947,0,2.175,2605,2.3333333333
1135,9,3847,0,4.1495327103,2563,2.325
1136,0,3121,0,1.6338028169,2652,0.9539748954
1136,1,4177,0,1.1589958159,2498,0.9235880399
1136,2,4693,0,1.4688644689,2509,0.9144736842
1136,3,3387,0,1.0279329609,2457,1.0366300366
1136,4,3598,0,1.0292887029,2486,0.9768976898
1136,5,3090,0,1.5254237288,2459,0.9265536723
1136,6,3804,0,1.0322580645,2558,0.989010989
1136,7,3348,0,1.3927392739,2465,0.9339933993
1136,8,3237,0,1.1412429379,2461,0.9248120301
1136,9,3120,0,1.6032258065,2463,0.8938547486
1137,0,3195,0,1.6746411483,2503,0.9083333333
1137,1,3852,0,1.0454545455,2496,0.9083333333
1137,2,2940,0,3.2272727273,2459,0.8816568047
1137,3,2913,0,4.9130434783,2433,0.8962962963
1137,4,4486,0,0.9407407407,2472,0.9027237354
1137,5,3611,0,1.1982248521,2465,0.8136094675
1137,6,3685,0,1.2603550296,2415,1.0390625
1137,7,3673,0,1.0769230769,2393,0.85
1137,8,2595,0,5.1245136187,2434,0.8224852071
1137,9,2627,0,4,2542,0.935483871
1138,0,3666,0,7.0625,2586,4.7272727273
1138,1,4283,0,7.7890625,2517,5.4690265487
1138,2,3303,0,5.1466666667,2564,4.6640625
1138,3,3212,0,6.7575757576,2532,5.1818181818
1138,4,3266,0,4.9191919192,2576,4.7378640777
1138,5,4768,0,5.7265625,2556,4.7133333333
1138,6,3890,0,5.7079646018,2547,4.5390625
1138,7,3225,0,5.859375,2601,5.5636363636
1138,8,4047,0,20.5,2563,4.6515151515
1138,9,3622,0,4.484375,2515,4.4174757282
1139,0,3436,0,2.0437956204,2567,1.8811881188
1139,1,3695,0,2.1578947368,2625,2.0437956204
1139,2,3889,0,2.1188118812,2645,1.8277153558
1139,3,5330,0,2.1188118812,2534,1.8811881188
1139,4,4657,0,2.329588015,2607,1.7239263804
1139,5,3241,0,2.456928839,2560,1.84
1139,6,3263,0,2.4561403509,2581,1.8695652174
1139,7,4185,0,2.4561403509,2550,1.951754386
1139,8,3694,0,2.4354066986,2544,1.6831683168
1139,9,3985,0,1.8282208589,2645,2
1140,0,3394,0,1.5342465753,2496,1.2025316456
1140,1,3437,0,1.3695150115,2491,1.4785276074
1140,2,3311,0,2.4253731343,2549,1.2405498282
1140,3,3869,0,1.4570446735,2480,1.2170900693
1140,4,3632,0,1.5858895706,2466,1.2598870056
1140,5,5516,0,1.2658227848,2524,1.2116564417
1140,6,4192,0,1.4661016949,2540,1.2520547945
1140,7,4929,0,1.6384180791,2486,1.3615819209
1140,8,4082,0,1.2563291139,2475,1.3711656442
1140,9,3573,0,1.2607260726,2464,1.2376237624
1141,0,3160,0,11.064516129,2532,6.8285714286
1141,1,3128,0,34.2,2614,6.9791666667
1141,2,2527,0,35.932038835,2559,7.1612903226
1141,3,2647,0,35.1935483871,2523,6.2524271845
1141,4,2605,0,29.5322580645,2596,6.9516129032
1141,5,3506,0,11.2028985507,2514,6.56
1141,6,3112,0,10.6231884058,2555,6.3495145631
1141,7,2978,0,35.1111111111,2501,6.616
1141,8,3389,0,8.5967741935,2584,6.608
1141,9,2712,0,35.932038835,2547,6.6129032258
1142,0,4067,0,4.6956521739,2555,2.9202898551
1142,1,3972,0,2.6726457399,2540,2.7986111111
1142,2,3429,0,4.0538116592,2522,2.8284023669
1142,3,3669,0,3.9652777778,2445,2.7109634551
1142,4,2900,0,10.3492063492,2548,2.6041666667
1142,5,3649,0,3.9027777778,2551,2.6995515695
1142,6,3862,0,18.1304347826,2464,3.1231884058
1142,7,3501,0,3.0236686391,2540,2.550295858
1142,8,2654,0,18.4852071006,2454,3
1142,9,3525,0,10.3888888889,2551,3.2
1143,0,3965,0,1.5594594595,2525,1.6756756757
1143,1,3274,0,2.5457063712,2500,1.5577889447
1143,2,3515,0,1.6981132075,2530,1.5829145729
1143,3,4063,0,2.37109375,2421,1.5747863248
1143,4,4177,0,1.7715877437,2548,1.6567567568
1143,5,3418,0,1.6640625,2469,1.6197916667
1143,6,5459,0,1.9351351351,2513,1.4957264957
1143,7,3371,0,2.2738693467,2523,1.5628140704
1143,8,3487,0,1.5979899497,2543,1.5543175487
1143,9,3374,0,1.8894472362,2528,1.75
1162,0,6429,0,9.3947368421,5643,8.7741935484
1162,1,7133,0,8.7171052632,5720,8.796875
1162,2,6808,0,8.7177419355,5686,8.8064516129
1162,3,8092,0,8.7171052632,5764,8.765625
1162,4,6718,0,8.7171052632,5772,8.8225806452
1162,5,6684,0,8.7171052632,5645,8.7894736842
1162,6,8003,0,8.7171052632,5700,8.7419354839
1162,7,7576,0,11.186440678,5604,8.7960526316
1162,8,7214,0,8.7177419355,5618,8.7580645161
1162,9,7036,0,8.7171052632,5669,8.75
1163,0,7696,0,5.2893772894,5619,5.3186813187
1163,1,6914,0,5.2916666667,5639,5.3296703297
1163,2,6562,0,5.2916666667,5599,5.3553113553
1163,3,7476,0,5.2893772894,5566,5.358974359
1163,4,7661,0,5.2893772894,5629,5.3444976077
1163,5,8674,0,5.2893772894,5606,5.3349282297
1163,6,6561,0,5.2916666667,5604,5.3553113553
1163,7,8055,0,5.2893772894,5596,5.3076923077
1163,8,8724,0,5.2893081761,5586,5.315018315
1163,9,6742,0,5.2916666667,5532,5.3253588517
1164,0,6544,0,3.2218430034,5593,3.252559727
1164,1,7004,0,3.2229299363,5555,3.2356687898
1164,2,7046,0,3.2218430034,5590,3.2348066298
1164,3,7412,0,3.2218430034,5542,3.268115942
1164,4,7409,0,3.2218430034,5531,3.2547770701
1164,5,8085,0,3.2218430034,5566,3.2651933702
1164,6,7088,0,3.2229299363,5472,3.2789855072
1164,7,7144,0,3.2218430034,5558,3.2611464968
1164,8,8523,0,3.2229299363,5526,3.2389078498
1164,9,6604,0,3.2218430034,5516,3.2458563536
1165,0,8155,0,15.4153846154,5570,15.5151515152
1165,1,6627,0,15.4217687075,5615,15.5578231293
1165,2,9683,0,15.4166666667,5628,15.7461538462
1165,3,6942,0,15.4166666667,5576,15.5714285714
1165,4,8324,0,15.4153846154,5618,15.5303030303
1165,5,8631,0,17.1230769231,5618,15.5
1165,6,6423,0,15.4166666667,5650,15.5098039216
1165,7,8587,0,15.4166666667,5613,15.5918367347
1165,8,6482,0,15.4166666667,5609,15.553030303
1165,9,10757,0,15.4166666667,5508,15.5454545455
1166,0,7694,0,11.4929078014,5614,11.1091954023
1166,1,7191,0,11.0566037736,5668,11.219858156
1166,2,6904,0,11.0567375887,5631,11.3120567376
1166,3,6665,0,11.4942528736,5605,11.1276595745
1166,4,6932,0,11.4942528736,5638,11.085106383
1166,5,6994,0,11.0602836879,5683,11.1320754717
1166,6,6380,0,11.4929078014,5540,11.2021276596
1166,7,8545,0,11.4929078014,5627,11.1056603774
1166,8,6057,0,11.4929078014,5656,11.1935483871
1166,9,6919,0,11.0566037736,5604,11.0673758865
1167,0,6466,0,6.4366197183,5600,6.4772727273
1167,1,7164,0,6.4375,5575,6.4910714286
1167,2,7163,0,6.4366197183,5641,6.4621212121
1167,3,7077,0,6.4375,5601,6.4976525822
1167,4,6792,0,6.4375,5621,6.5758928571
1167,5,7315,1,6.4375,5576,6.5
1167,6,8338,0,6.4366197183,5582,6.4694835681
1167,7,8937,0,6.4366197183,5703,6.5117370892
1167,8,7017,1,6.4366197183,5628,6.4895833333
1167,9,7394,0,6.4366197183,5593,6.4947916667
1168,0,6867,0,45.1951219512,5609,44.9316239316
1168,1,7102,0,44.4358974359,5604,45.1788617886
1168,2,6556,0,48.4418604651,5623,45.0081300813
1168,3,6285,0,48.4444444444,5638,45.1056910569
1168,4,6960,0,45.1951219512,5613,46.1428571429
1168,5,8112,0,45.1111111111,5853,44.6046511628
1168,6,6048,0,48.4418604651,5789,45.2820512821
1168,7,7277,0,45.1951219512,5729,44.7777777778
1168,8,6803,0,48.4444444444,5638,44.8837209302
1168,9,6765,0,45.1951219512,5659,44.7441860465
1169,0,6891,0,12.6213592233,5644,12.6875
1169,1,7576,0,12.6213592233,5613,12.8300970874
1169,2,7627,0,12.6213592233,5614,12.6739130435
1169,3,6819,0,12.6213592233,5682,12.7183098592
1169,4,6970,0,12.625,5590,12.6392694064
